,id,Title,Judger,Narrator,Model,Knowledge Accuracy,Emotional Expression,Personality Traits,Behavioral Accuracy,Immersion,Adaptability,Behavioral Coherence,Average
908,909,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,4,3.7142857142857144
909,910,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,3,2,1,2,3,1,1.8571428571428572
910,911,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,5,5,5,4,5,4.714285714285714
911,912,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,4,3.7142857142857144
912,913,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,3,3,3,3,3,4,3.142857142857143
913,914,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,4,4,4,4,4,4.142857142857143
914,915,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,3,4,4,4,3,5,4.0
915,916,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,3,5,5,4,4,5,4.428571428571429
916,917,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,2,2,2,2,2,2,2,2.0
917,918,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,2,4,4,4,3,5,3.857142857142857
918,919,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,3,4,4,4,4,5,4.142857142857143
919,920,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,3,4,4,4,4,3.857142857142857
920,921,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,3,4,4,3,3.7142857142857144
921,922,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
922,923,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
923,924,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,4,4.571428571428571
924,925,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
925,926,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
926,927,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,3,3,3,4,4,4,3.5714285714285716
927,928,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,4,5,4,5,4.571428571428571
928,929,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
929,930,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,2,3,3,3,3,2,2.857142857142857
930,931,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,3,3,2,3,3,3,3,2.857142857142857
931,932,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,4,4,3.857142857142857
932,933,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
933,934,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
934,935,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,4,5,5,5,4,5,4.714285714285714
935,936,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,4,4,4,3,4,3.857142857142857
936,937,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,4,5,5,5,4,5,4.714285714285714
937,938,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,4,5,5,5,4,5,4.714285714285714
938,939,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,3,3,3,3,3,3,3,3.0
939,940,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,4,4,4,4,4,4,4.0
940,941,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,3,2,3,3,3,3,3,2.857142857142857
941,942,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
942,943,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,5,5,5,5,5,5,5.0
943,944,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
944,945,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,4,4,4,3,4,3.7142857142857144
945,946,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,5,5,5,5,5,5,5.0
946,947,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,2,3,4,4,4,3.4285714285714284
947,948,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,4,4,4,4,4,3.857142857142857
948,949,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,4,4,4,3,4,3.7142857142857144
949,950,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,3,5,5,5,4,5,4.571428571428571
950,951,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,5,5,5,5,5,5,5.0
951,952,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,4,4,4,4,4,3.857142857142857
952,953,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,3,4,3,3,3.4285714285714284
953,954,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,5,5,4,5,4,4,4.428571428571429
954,955,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,5,5,5,5,5,5,5.0
955,956,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
956,957,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,3,3,4,3,4,3.4285714285714284
957,958,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,5,5,5,5,5,5,5.0
958,959,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
959,960,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,3,3,3.5714285714285716
960,961,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,5,5,5,5,5,5,5.0
961,962,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
962,963,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
963,964,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,3,3,4,3,3,3.2857142857142856
964,965,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,3,3,3,3,3,3.0
965,966,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,5,5,5,5,5,5,5.0
966,967,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
967,968,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
968,969,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,4,4,3.857142857142857
969,970,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,4,4,5,4.571428571428571
970,971,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,2,3,3,3,3,2.857142857142857
971,972,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
972,973,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
973,974,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,3,4,3.7142857142857144
974,975,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
975,976,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,4,4,3,4,3,3,3.4285714285714284
976,977,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,3,3,2,3,3,2,2.7142857142857144
977,978,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,3,4,3,3,3.4285714285714284
978,979,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,4,4,3.857142857142857
979,980,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,3,3,4,3,3,3.2857142857142856
980,981,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,3,3,4,4,4,3.5714285714285716
981,982,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
982,983,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,3,4,3.7142857142857144
983,984,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,3,4,3,3,3.4285714285714284
984,985,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,4,4,3.857142857142857
985,986,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,3,4,3.7142857142857144
986,987,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,3,4,3.7142857142857144
987,988,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,4,4,5,4.571428571428571
988,989,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,5,5,5,5,5,5,5.0
989,990,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,3,3,4,3,4,3.4285714285714284
990,991,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,2,3,3,3,3,3.0
991,992,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,4,4,3.857142857142857
992,993,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,3,3,4,3,3,3.2857142857142856
993,994,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,4,4,3.857142857142857
994,995,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,3,2,2,3,3,3,2.7142857142857144
995,996,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,4,4,4,4,4,3.857142857142857
996,997,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,5,4,5,5,5,4,5,4.714285714285714
997,998,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,4,3,4,3,4,3.5714285714285716
998,999,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,3,2,2,3,3,3,2.7142857142857144
999,1000,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,3,3,3,3,3,3,2.857142857142857
1000,1001,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,3,2,2,3,2,2,2.2857142857142856
1001,1002,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,5,4,5,5,5,4,5,4.714285714285714
1002,1003,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,3,2,3,2,2,2.7142857142857144
1003,1004,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,3,3,1,1,3,3,2.142857142857143
1004,1005,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,4,4,4,3,4,3.7142857142857144
1005,1006,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,5,5,5,4,5,4.714285714285714
1006,1007,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,4,3.7142857142857144
1007,1008,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,3,3,3,4,3,3.2857142857142856
1008,1009,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,5,5,5,4,5,4.714285714285714
1009,1010,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,4,4,3.857142857142857
1010,1011,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,5,5,5,4,5,4.714285714285714
1011,1012,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,5,5,5,4,5,4.714285714285714
1012,1013,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,5,5,5,4,5,4.714285714285714
1013,1014,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,4,3.7142857142857144
1014,1015,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,3,3,2,3,3,2,2.7142857142857144
1015,1016,Twilight,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,5,5,5,4,5,4.714285714285714
1016,1017,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,1,3,2,1,2,2,1,1.7142857142857142
1017,1018,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1018,1019,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
1019,1020,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
1020,1021,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,2,4,2,2,3,3,3,2.7142857142857144
1021,1022,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,4,5,4,5,4.571428571428571
1022,1023,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1023,1024,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,4,4,4,4,4.0
1024,1025,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1025,1026,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,5,5,5,5,5,5,5.0
1026,1027,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1027,1028,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
1028,1029,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,4,5,5,5,4,5,4.714285714285714
1029,1030,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,5,5,4,4,5,4.428571428571429
1030,1031,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,4,4,4,3,4,3.857142857142857
1031,1032,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,3,4,4,3,4,4,4,3.7142857142857144
1032,1033,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,2,3,3,2,3,3,2,2.5714285714285716
1033,1034,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,2,2,2,2,2,2,2,2.0
1034,1035,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,5,5,4,4,5,4.428571428571429
1035,1036,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,4,3,3,4,4,4,3.7142857142857144
1036,1037,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,4,4,4,4,4,4,4.0
1037,1038,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
1038,1039,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,2,3,2,2,2,3,2,2.2857142857142856
1039,1040,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
1040,1041,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1041,1042,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,3,5,5,5,4,5,4.571428571428571
1042,1043,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,4,4,4,4,4,3.857142857142857
1043,1044,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,2,3,3,2,2.5714285714285716
1044,1045,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,3,3,2,3,3,2,2.7142857142857144
1045,1046,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1046,1047,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,2,2,3,3,3,2.5714285714285716
1047,1048,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,4,4,4,4,4.0
1048,1049,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,1,1,1,1,1,1,1,1.0
1049,1050,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,3,3,4,4,4,3.7142857142857144
1050,1051,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,2,2,2,2,2,2.142857142857143
1051,1052,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,4,5,4,5,4,5,4.571428571428571
1052,1053,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1053,1054,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,4,4,4,4,4,4,3.857142857142857
1054,1055,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,3,4,3,4,3,4,3.4285714285714284
1055,1056,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1056,1057,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1057,1058,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1058,1059,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1059,1060,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1060,1061,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
1061,1062,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1062,1063,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
1063,1064,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,4,4,3.857142857142857
1064,1065,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,2,3,2,3,3,2,2.5714285714285716
1065,1066,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,3,3,3,3,3,3.0
1066,1067,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,2,2,3,3,3,2.7142857142857144
1067,1068,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,3,4,3,3,3.4285714285714284
1068,1069,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
1069,1070,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,4,4,4,4,4,4,4.0
1070,1071,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,3,2,3,3,2,2.7142857142857144
1071,1072,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1072,1073,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,3,4,3,4,3.5714285714285716
1073,1074,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1074,1075,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
1075,1076,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,4,4,3.857142857142857
1076,1077,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,3,3,2,3,3,2,2.7142857142857144
1077,1078,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,3,4,3.7142857142857144
1078,1079,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
1079,1080,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,3,4,3,4,3.5714285714285716
1080,1081,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,4,4,3.857142857142857
1081,1082,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,2,2,2,2,2,2,2.0
1082,1083,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,3,3,3,3,3,3,3.0
1083,1084,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,4,4,4,4,4,4,4.0
1084,1085,A_Song_of_Ice_and_Fire,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
